Jun 25 08:39:28 {'id': 2407, 'run_id': 34, 'error_pattern': 'gdparse_ok', 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'line_number': 0, 'patch_applied': 'passed', 'status': 'PARSE_PASS', 'created_ts': '2026-06-25 00:41:28'}
Jun 25 08:39:28 {'id': 3007, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable_v2.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:02'}
Jun 25 08:39:28 {'id': 3008, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/plane.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:02'}
Jun 25 08:39:28 {'id': 3009, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/plane.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:03'}
Jun 25 08:39:28 {'id': 3010, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:03'}
Jun 25 08:39:28 {'id': 3011, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:04'}
Jun 25 08:39:28 {'id': 3012, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/splash.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:04'}
Jun 25 08:39:28 {'id': 3013, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/splash.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:05'}
Jun 25 08:39:28 {'id': 3014, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/test_runner.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:06'}
Jun 25 08:39:28 {'id': 3015, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/test_runner.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:06'}
Jun 25 08:39:28 {'id': 3016, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/toggle_arm_animator.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:07'}
Jun 25 08:39:28 {'id': 3017, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/toggle_arm_animator.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:07'}
Jun 25 08:39:28 {'id': 3018, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/validate_scene.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:08'}
Jun 25 08:39:28 {'id': 3019, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/validate_scene.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:09'}
Jun 25 08:39:28 {'id': 3020, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/wind_field.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:09'}
Jun 25 08:39:28 {'id': 3021, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/wind_field.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:10'}
Jun 25 08:39:28 {'id': 3022, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:23'}
Jun 25 08:39:28 {'id': 3023, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:23'}
Jun 25 08:39:28 {'id': 3024, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:24'}
Jun 25 08:39:28 {'id': 3025, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:24'}
Jun 25 08:39:28 {'id': 3026, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:25'}
Jun 25 08:39:28 {'id': 3027, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:25'}
Jun 25 08:39:28 {'id': 3028, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:26'}
Jun 25 08:39:28 {'id': 3029, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:27'}
Jun 25 08:39:28 {'id': 3030, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:27'}
Jun 25 08:39:28 {'id': 3031, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:28'}
Jun 25 08:39:28 {'id': 3032, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:29'}
Jun 25 08:39:28 {'id': 3033, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:29'}
Jun 25 08:39:28 {'id': 3034, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:30'}
Jun 25 08:39:28 {'id': 3035, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:30'}
Jun 25 08:39:28 {'id': 3036, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:31'}
Jun 25 08:39:28 {'id': 3037, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:32'}
Jun 25 08:39:28 {'id': 3038, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:32'}
Jun 25 08:39:28 {'id': 3039, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:33'}
Jun 25 08:39:28 {'id': 3040, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd', 'parser': 'gdlint', 'return_code': 1, 'output': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd:\n\nif name == "mixamorig_RightArm" or name \n^\n\nUnexpected token Token(\'IF\', \'if\') at line 564, column 1.\nExpected one of: \n\t* CLASS\n\t* SIGNAL\n\t* ENUM\n\t* FUNC\n\t* REGULAR_STRING\n\t* VAR\n\t* STATIC\n\t* CLASS_NAME\n\t* LONG_STRING\n\t* CONST\n\t* $END\n\t* EXTENDS\n\t* _INDENT\n\t* PASS\n\t* _NL\n\t* AT\n\nFailure: 1 problem found\n', 'created_ts': '2026-06-25 00:50:34'}
Jun 25 08:39:28 {'id': 3041, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd', 'parser': 'gdparse', 'return_code': 1, 'output': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/build_terrain.gd:\n\nif name == "mixamorig_RightArm" or name \n^\n\nUnexpected token Token(\'IF\', \'if\') at line 564, column 1.\nExpected one of: \n\t* FUNC\n\t* PASS\n\t* EXTENDS\n\t* $END\n\t* AT\n\t* VAR\n\t* LONG_STRING\n\t* STATIC\n\t* REGULAR_STRING\n\t* CLASS_NAME\n\t* ENUM\n\t* CONST\n\t* SIGNAL\n\t* _NL\n\t* CLASS\n\t* _INDENT\n\n', 'created_ts': '2026-06-25 00:50:35'}
Jun 25 08:39:28 {'id': 3042, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/debug_components.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:35'}
Jun 25 08:39:28 {'id': 3043, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/debug_components.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:36'}
Jun 25 08:39:28 {'id': 3044, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/flight_controller.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:36'}
Jun 25 08:39:28 {'id': 3045, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/flight_controller.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:37'}
Jun 25 08:39:28 {'id': 3046, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/forensic_hud.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:38'}
Jun 25 08:39:28 {'id': 3047, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/forensic_hud.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:38'}
Jun 25 08:39:28 {'id': 3048, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/game_manager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:39'}
Jun 25 08:39:28 {'id': 3049, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/game_manager.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:40'}
Jun 25 08:39:28 {'id': 3050, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/log_game_state.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:40'}
Jun 25 08:39:28 {'id': 3051, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/log_game_state.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:41'}
Jun 25 08:39:28 {'id': 3052, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/minimal.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:41'}
Jun 25 08:39:28 {'id': 3053, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/minimal.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:42'}
Jun 25 08:39:28 {'id': 3054, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/parachute_controller.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:43'}
Jun 25 08:39:28 {'id': 3055, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/parachute_controller.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:43'}
Jun 25 08:39:28 {'id': 3056, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:44'}
Jun 25 08:39:28 {'id': 3057, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:44'}
Jun 25 08:39:28 {'id': 3058, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable_v2.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:45'}
Jun 25 08:39:28 {'id': 3059, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/pip_draggable_v2.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:46'}
Jun 25 08:39:28 {'id': 3060, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/plane.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:46'}
Jun 25 08:39:28 {'id': 3061, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/plane.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:47'}
Jun 25 08:39:28 {'id': 3062, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:47'}
Jun 25 08:39:28 {'id': 3063, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/rotor_visualizer.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:48'}
Jun 25 08:39:28 {'id': 3064, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/splash.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:48'}
Jun 25 08:39:28 {'id': 3065, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/splash.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:49'}
Jun 25 08:39:28 {'id': 3066, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/test_runner.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:50'}
Jun 25 08:39:28 {'id': 3067, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/test_runner.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:50'}
Jun 25 08:39:28 {'id': 3068, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/toggle_arm_animator.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:51'}
Jun 25 08:39:28 {'id': 3069, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/toggle_arm_animator.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:51'}
Jun 25 08:39:28 {'id': 3070, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/validate_scene.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:52'}
Jun 25 08:39:28 {'id': 3071, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/validate_scene.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:53'}
Jun 25 08:39:28 {'id': 3072, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/wind_field.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:50:54'}
Jun 25 08:39:28 {'id': 3073, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/wind_field.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:50:54'}
Jun 25 08:39:28 {'id': 3074, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:07'}
Jun 25 08:39:28 {'id': 3075, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:08'}
Jun 25 08:39:28 {'id': 3076, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:08'}
Jun 25 08:39:28 {'id': 3077, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/GameIntegrity_2606150714.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:09'}
Jun 25 08:39:28 {'id': 3078, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:09'}
Jun 25 08:39:28 {'id': 3079, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/InputManager.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:10'}
Jun 25 08:39:28 {'id': 3080, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:11'}
Jun 25 08:39:28 {'id': 3081, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/PerformanceMonitor.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:11'}
Jun 25 08:39:28 {'id': 3082, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:12'}
Jun 25 08:39:28 {'id': 3083, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteDb.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:13'}
Jun 25 08:39:28 {'id': 3084, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:13'}
Jun 25 08:39:28 {'id': 3085, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/SqliteWatchdog.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:14'}
Jun 25 08:39:28 {'id': 3086, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:14'}
Jun 25 08:39:28 {'id': 3087, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/StructuredLogger.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:15'}
Jun 25 08:39:28 {'id': 3088, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:16'}
Jun 25 08:39:28 {'id': 3089, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/altimeter_hud.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:16'}
Jun 25 08:39:28 {'id': 3090, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdlint', 'return_code': 0, 'output': 'Success: no problems found\n', 'created_ts': '2026-06-25 00:51:17'}
Jun 25 08:39:28 {'id': 3091, 'file_path': '/home/owner/Documents/69f7bcc6-1f68-83ea-b9b2-95a4db8629ac/parachute-cfd-game/godot_project/scripts/audit.gd', 'parser': 'gdparse', 'return_code': 0, 'output': '', 'created_ts': '2026-06-25 00:51:17'}
